solver,problem,instance,gridno,cost,dualbound-0.0001,primalbound-0.0001,gap-0.0001,nit-0.0001,npieces-0.0001,cpu-0.0001
naive,uflp_nldep,gunluk-50-100-2,423,sinabc1,393.009360344793,393.00936424129037,9.914515388596278e-7,1,85050,415.991204863
naive,uflp_nldep,gunluk-50-100-2,424,sinabc2,399.4807167939462,399.48072258288886,1.4491168952856979e-6,1,110250,647.1345344470001
naive,uflp_nldep,gunluk-50-100-2,425,sinabc3,-1.0e20,1.0e20,100.0,1,183250,3602.5056541510003
naive,uflp_nldep,gunluk-50-100-2,427,pardivexp,390.7145998101667,390.71460292136345,7.962837129911158e-7,1,106750,304.622335727
naive,uflp_nldep,gunluk-50-100-2,428,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-2,429,square,390.3346387150546,390.33464460527694,1.50901858374492e-6,1,74850,79.08064573
naive,uflp_nldep,gunluk-10-20-4,43,sinabc1,217.85609680049728,217.8561118142031,6.8915697130934785e-6,1,17010,99.92000335600001
naive,uflp_nldep,gunluk-50-100-2,430,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-3,431,exp,689.911175804309,689.9112335319033,8.367394464853642e-6,1,35900,205.77021513100001
naive,uflp_nldep,gunluk-50-100-3,432,cubic,608.5665832469648,608.5666783804764,1.5632389190755943e-5,1,49050,1606.5127149480002
naive,uflp_nldep,gunluk-50-100-3,433,sinabc1,361.2576144927057,361.2576591510032,1.2361896382290523e-5,1,85050,432.30642445100005
naive,uflp_nldep,gunluk-50-100-3,434,sinabc2,368.7046278351192,368.7046367597413,2.4205342677562605e-6,1,110250,622.5067780300001
naive,uflp_nldep,gunluk-50-100-3,435,sinabc3,372.48098489074425,372.48099277325576,2.116218455170607e-6,1,183250,3570.550232262
naive,uflp_nldep,gunluk-50-100-3,437,pardivexp,358.69322184172876,358.69322494491075,8.651353803206644e-7,1,106750,322.762899149
naive,uflp_nldep,gunluk-50-100-3,438,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-3,439,square,358.15155195135765,358.15157291181885,5.852399594166669e-6,1,74850,79.088594567
naive,uflp_nldep,gunluk-10-20-4,44,sinabc2,242.0178823414548,242.01817422573566,0.00012060428180795795,1,22050,174.870275671
naive,uflp_nldep,gunluk-50-100-3,440,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-4,441,exp,643.0615413209167,643.0615673079176,4.041137301430581e-6,1,35150,144.263396822
naive,uflp_nldep,gunluk-50-100-4,442,cubic,576.2940201300473,576.2941050482324,1.4735216673007983e-5,1,49050,1091.5723450520002
naive,uflp_nldep,gunluk-50-100-4,443,sinabc1,351.5691410768012,351.56914697939607,1.6789285735541193e-6,1,85050,430.327826114
naive,uflp_nldep,gunluk-50-100-4,444,sinabc2,355.306368722272,355.30637311553255,1.2364710812945699e-6,1,110250,546.610406042
naive,uflp_nldep,gunluk-50-100-4,445,sinabc3,357.732965502507,357.7329702789712,1.3352037988892588e-6,1,183250,3274.1037302020004
naive,uflp_nldep,gunluk-50-100-4,447,pardivexp,351.3131220685914,351.313125005243,8.359071811052712e-7,1,106750,311.556121451
naive,uflp_nldep,gunluk-50-100-4,448,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-4,449,square,350.00052622625196,350.00053527535454,2.5854539239276306e-6,1,74850,79.095615824
naive,uflp_nldep,gunluk-10-20-4,45,sinabc3,196.10219440014254,196.1021995914791,2.6472607477701648e-6,1,36650,306.919650288
naive,uflp_nldep,gunluk-50-100-4,450,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-5,451,exp,632.4448846943386,632.444903447577,2.9651971655439957e-6,1,35800,158.083040904
naive,uflp_nldep,gunluk-50-100-5,452,cubic,571.75715691689,571.7572531994354,1.683975931666369e-5,1,49050,1159.8102712500001
naive,uflp_nldep,gunluk-50-100-5,453,sinabc1,338.5834356766904,338.58346857138,9.715385626370803e-6,1,85050,433.847263257
naive,uflp_nldep,gunluk-50-100-5,454,sinabc2,342.97940437533845,342.9794076604034,9.578023898210706e-7,1,110250,568.5864516810001
naive,uflp_nldep,gunluk-50-100-5,455,sinabc3,345.8220625801249,345.82206938483756,1.9676918441870726e-6,1,183250,2397.6181967780003
naive,uflp_nldep,gunluk-50-100-5,457,pardivexp,337.6657279285683,337.66573198022695,1.1999022346517895e-6,1,106750,290.469908681
naive,uflp_nldep,gunluk-50-100-5,458,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-5,459,square,336.7642062974622,336.7642250881088,5.579763290411003e-6,1,74850,79.278558921
naive,uflp_nldep,gunluk-50-100-5,460,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-6,461,exp,660.7122555384839,660.7122791155894,3.5684376128076024e-6,1,35350,156.220402795
naive,uflp_nldep,gunluk-50-100-6,462,cubic,607.6537048261572,607.6537874350736,1.3594734056584535e-5,1,49050,1240.548130565
naive,uflp_nldep,gunluk-50-100-6,463,sinabc1,381.5340739961588,381.53410961611274,9.335981518988029e-6,1,85050,480.16773330700005
naive,uflp_nldep,gunluk-50-100-6,464,sinabc2,387.8924777220176,387.89256266880324,2.1899565452826037e-5,1,110250,536.8085702860001
naive,uflp_nldep,gunluk-50-100-6,465,sinabc3,391.7249784231148,391.7249853794599,1.7758236898150222e-6,1,183250,1652.295201011
naive,uflp_nldep,gunluk-50-100-6,467,pardivexp,379.42859593288983,379.4285997628137,1.0093925069923477e-6,1,106750,301.60402423
naive,uflp_nldep,gunluk-50-100-6,468,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-6,469,square,378.840742793264,378.8407643620404,5.6933620715644184e-6,1,74850,78.66463534600001
naive,uflp_nldep,gunluk-10-20-4,47,pardivexp,200.6933656909497,200.69338049599904,7.376949508692501e-6,1,21350,63.053415741
naive,uflp_nldep,gunluk-50-100-6,470,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-7,471,exp,762.6431852791006,762.6432291215988,5.748755967377865e-6,1,35100,224.361861763
naive,uflp_nldep,gunluk-50-100-7,472,cubic,701.7891418246813,701.7892486612419,1.5223453590930583e-5,1,49050,1467.2162547730002
naive,uflp_nldep,gunluk-50-100-7,473,sinabc1,394.1271015753508,394.12710769910376,1.5537507620707012e-6,1,85050,416.834922311
naive,uflp_nldep,gunluk-50-100-7,474,sinabc2,400.87770968559363,400.8777156896374,1.4977245014722076e-6,1,110250,564.0676085800001
naive,uflp_nldep,gunluk-50-100-7,475,sinabc3,405.12802095505407,405.1280264899507,1.3662092607254192e-6,1,183250,3242.723103365
naive,uflp_nldep,gunluk-50-100-7,477,pardivexp,392.06250330849787,392.06250737593894,1.0374470886348602e-6,1,106750,287.34192601300003
naive,uflp_nldep,gunluk-50-100-7,478,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-7,479,square,391.27946002062055,391.2794695398873,2.4328561832836417e-6,1,74850,79.608756375
naive,uflp_nldep,gunluk-10-20-4,48,sqrt,-1.0e20,1.0e20,100.0,1,780228,3607.1033873160004
naive,uflp_nldep,gunluk-50-100-7,480,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-8,481,exp,664.0424916554981,664.0425471909181,8.363232174720778e-6,1,35200,159.69179964100002
naive,uflp_nldep,gunluk-50-100-8,482,cubic,581.539553404074,581.539650083889,1.6624801932862863e-5,1,49050,1710.281492909
naive,uflp_nldep,gunluk-50-100-8,483,sinabc1,326.52155120698615,326.52155533360775,1.2638129204706271e-6,1,85050,406.726317348
naive,uflp_nldep,gunluk-50-100-8,484,sinabc2,332.5248509761318,332.5248577181258,2.027515795361088e-6,1,110250,533.658007167
naive,uflp_nldep,gunluk-50-100-8,485,sinabc3,336.0595675271509,336.05957271647844,1.5441689474342379e-6,1,183250,3296.448468687
naive,uflp_nldep,gunluk-50-100-8,487,pardivexp,324.8778902116838,324.8778939584418,1.1532819194776747e-6,1,106750,302.226494586
naive,uflp_nldep,gunluk-50-100-8,488,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-8,489,square,324.0542053036333,324.05421343214033,2.508378751690302e-6,1,74850,78.337382176
naive,uflp_nldep,gunluk-10-20-4,49,square,197.77620742401027,197.77621219115053,2.4103709012821823e-6,1,14970,15.412472317
naive,uflp_nldep,gunluk-50-100-8,490,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-9,491,exp,722.8634268593996,722.8634661875757,5.440609174153697e-6,1,35500,266.934557933
naive,uflp_nldep,gunluk-50-100-9,492,cubic,639.9809024627833,639.9809824454725,1.2497666548208964e-5,1,49050,1373.776703793
naive,uflp_nldep,gunluk-50-100-9,493,sinabc1,397.3553168587098,397.35534864915536,8.000507778145399e-6,1,85050,416.63829570700005
naive,uflp_nldep,gunluk-50-100-9,494,sinabc2,404.145347393516,404.14535790183027,2.6001323742506292e-6,1,110250,566.6623279170001
naive,uflp_nldep,gunluk-50-100-9,495,sinabc3,407.9917355903182,407.99174394977894,2.0489288892769917e-6,1,183250,3259.8775497330003
naive,uflp_nldep,gunluk-50-100-9,497,pardivexp,395.07708376918424,395.0770895729064,1.469010052420292e-6,1,106750,295.034425581
naive,uflp_nldep,gunluk-50-100-9,498,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-50-100-9,499,square,394.4100544339175,394.4100711502507,4.238312975123904e-6,1,74850,75.44333143600001
naive,uflp_nldep,gunluk-10-20-10,5,sinabc3,210.51643657088084,210.51645372520136,8.148683969072555e-6,1,36650,333.307060004
naive,uflp_nldep,gunluk-10-20-4,50,log,289.1664306959565,289.1666907856164,8.99445434878554e-5,1,763169,1987.331368951
naive,uflp_nldep,gunluk-50-100-9,500,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nldep,gunluk-10-20-5,51,exp,339.0889406582184,339.08896379130465,6.822128914533197e-6,1,8440,38.920512817
naive,uflp_nldep,gunluk-10-20-5,52,cubic,307.11488295932367,307.1148924844591,3.101489275449587e-6,1,9810,196.82439836600003
naive,uflp_nldep,gunluk-10-20-5,53,sinabc1,283.0071966376845,283.00722780359325,1.1012407348531487e-5,1,17010,106.38106607600001
naive,uflp_nldep,gunluk-10-20-5,54,sinabc2,279.6712849303771,279.67128569663106,2.7398377545102017e-7,1,22050,145.32431890400002
naive,uflp_nldep,gunluk-10-20-5,55,sinabc3,275.0055300704879,275.00554503071646,5.439973420520305e-6,1,36650,270.085366071
naive,uflp_nldep,gunluk-10-20-5,57,pardivexp,275.48039047456393,275.4804005053569,3.641200225439985e-6,1,21350,72.274966731
naive,uflp_nldep,gunluk-10-20-5,58,sqrt,-1.0e20,1.0e20,100.0,1,804357,3606.815928757
naive,uflp_nldep,gunluk-10-20-5,59,square,268.7051411394899,268.70515999283276,7.016367996746564e-6,1,14970,15.491724311
naive,uflp_nldep,gunluk-10-20-5,60,log,322.6675259657024,322.6679278494763,0.00012455026955936609,1,763013,2134.420144092
naive,uflp_nldep,gunluk-10-20-6,61,exp,305.87870444817696,305.8787252784688,6.8099838580800214e-6,1,8440,37.461220749
naive,uflp_nldep,gunluk-10-20-6,62,cubic,266.1868906504553,266.1869852108093,3.5524033575669515e-5,1,9810,197.257726918
naive,uflp_nldep,gunluk-10-20-6,63,sinabc1,155.76793352071883,155.76794940913055,1.0200051926171065e-5,1,17010,95.17623104100001
naive,uflp_nldep,gunluk-10-20-6,64,sinabc2,185.72652071068126,185.72655954963415,2.091190026000808e-5,1,22050,149.78783706000002
naive,uflp_nldep,gunluk-10-20-6,65,sinabc3,172.67986979833586,172.6798894982108,1.1408320330445683e-5,1,36650,310.840627069
naive,uflp_nldep,gunluk-10-20-6,67,pardivexp,135.05087308438362,135.05087521088333,1.5745915792437473e-6,1,21350,59.95376353100001
naive,uflp_nldep,gunluk-10-20-6,68,sqrt,-1.0e20,1.0e20,100.0,1,791982,3606.80702452
naive,uflp_nldep,gunluk-10-20-6,69,square,140.40018324558645,140.40018389885662,4.652915397740605e-7,1,14970,15.306854391000002
naive,uflp_nldep,gunluk-10-20-10,7,pardivexp,194.5469840587218,194.54699083756284,3.4844234935357784e-6,1,21350,61.406119523
naive,uflp_nldep,gunluk-10-20-6,70,log,304.84340814892596,304.8438626576956,0.0001490955945968506,1,762855,3441.319523606
naive,uflp_nldep,gunluk-10-20-7,71,exp,236.77466570143636,236.77467339700218,3.250164260657261e-6,1,8400,39.521290847
naive,uflp_nldep,gunluk-10-20-7,72,cubic,225.6397831695567,225.6398024697333,8.553533726016202e-6,1,9810,209.437850741
naive,uflp_nldep,gunluk-10-20-7,73,sinabc1,166.21398444847227,166.21398766175682,1.933221498706979e-6,1,17010,96.16141393400001
naive,uflp_nldep,gunluk-10-20-7,74,sinabc2,174.3160981741691,174.31610515857406,4.006746798057968e-6,1,22050,144.96036445800002
naive,uflp_nldep,gunluk-10-20-7,75,sinabc3,174.32999405677907,174.33197109421982,0.00113406475492916,1,36650,341.044671261
naive,uflp_nldep,gunluk-10-20-7,77,pardivexp,161.1797105861179,161.17971154510192,5.949781287901004e-7,1,21350,65.391529828
naive,uflp_nldep,gunluk-10-20-7,78,sqrt,-1.0e20,1.0e20,100.0,1,761697,3606.4445678770003
naive,uflp_nldep,gunluk-10-20-7,79,square,162.1856917859847,162.18569458388117,1.7251191557561566e-6,1,14970,15.526024242
naive,uflp_nldep,gunluk-10-20-10,8,sqrt,-1.0e20,1.0e20,100.0,1,743464,3606.2305524930002
naive,uflp_nldep,gunluk-10-20-7,80,log,235.55036445249607,235.55072271276478,0.00015209474400494362,1,763081,3112.811711999
naive,uflp_nldep,gunluk-10-20-8,81,exp,303.2930777035161,303.2931002438068,7.431850810616001e-6,1,8530,36.208254100000005
naive,uflp_nldep,gunluk-10-20-8,82,cubic,271.77616161187524,271.77622595370826,2.36745627026009e-5,1,9810,205.894234715
naive,uflp_nldep,gunluk-10-20-8,83,sinabc1,177.57016508744732,177.57017571097757,5.982722155571133e-6,1,17010,97.617565623
naive,uflp_nldep,gunluk-10-20-8,84,sinabc2,197.38191989953054,197.38201707969162,4.9234556681102246e-5,1,22050,152.82123384800002
naive,uflp_nldep,gunluk-10-20-8,85,sinabc3,193.5843676438954,193.5884794718037,0.0021240044446459725,1,36650,379.99942848300003
naive,uflp_nldep,gunluk-10-20-8,87,pardivexp,162.76952196682188,162.76952430662308,1.4374934183663304e-6,1,21350,55.893433178
naive,uflp_nldep,gunluk-10-20-8,88,sqrt,-1.0e20,1.0e20,100.0,1,708813,3606.251933815
naive,uflp_nldep,gunluk-10-20-8,89,square,167.24547913447935,167.24548295705583,2.2856082008525034e-6,1,14970,15.522814738000001
naive,uflp_nldep,gunluk-10-20-10,9,square,198.70685723596245,198.7068733158109,8.092245719419048e-6,1,14970,15.443611399000002
naive,uflp_nldep,gunluk-10-20-8,90,log,294.8990068330193,294.8991695274729,5.5169519077839265e-5,1,762839,2909.5629957590004
naive,uflp_nldep,gunluk-10-20-9,91,exp,304.6679945925801,304.6680029282861,2.7359965383048273e-6,1,8480,49.650739698
naive,uflp_nldep,gunluk-10-20-9,92,cubic,277.45417905163185,277.45423856531477,2.144990944131425e-5,1,9810,215.76643678300002
naive,uflp_nldep,gunluk-10-20-9,93,sinabc1,184.9783783239576,184.97838581816637,4.051396999927107e-6,1,17010,96.10099676300001
naive,uflp_nldep,gunluk-10-20-9,94,sinabc2,202.7678372492858,202.76785491758582,8.713560650372712e-6,1,22050,165.303423298
naive,uflp_nldep,gunluk-10-20-9,95,sinabc3,199.84185407288817,199.84779822974204,0.0029743419274693757,1,36650,349.836699195
naive,uflp_nldep,gunluk-10-20-9,97,pardivexp,170.74118209459655,170.7411859003137,2.2289391526982348e-6,1,21350,60.633963705000006
naive,uflp_nldep,gunluk-10-20-9,98,sqrt,-1.0e20,1.0e20,100.0,1,709788,3606.222495413
naive,uflp_nldep,gunluk-10-20-9,99,square,175.08148911855426,175.08149067262593,8.876276225180552e-7,1,14970,15.088991855000002
naive,uflp_nldep,gunluk-10-20-1,15,sinabc3,224.73559057511056,224.7356150384773,1.0885398265834652e-5,1,29618,160.364556254
naive,uflp_nldep,gunluk-20-40-10,106,sincos,323.52923302047424,323.5292739831792,1.2661205115041152e-5,1,28860,269.085839501
naive,uflp_nldep,gunluk-20-40-1,116,sincos,310.3916968865873,310.39173175576536,1.1233926201191718e-5,1,28860,198.03794279500002
naive,uflp_nldep,gunluk-20-40-2,126,sincos,265.7017527225521,265.70177535759603,8.518966011025727e-6,1,28860,227.092145525
naive,uflp_nldep,gunluk-20-40-3,136,sincos,270.69137089237535,270.69141430360264,1.6037164461697776e-5,1,28860,206.16059213900002
naive,uflp_nldep,gunluk-20-40-4,146,sincos,353.96494294102246,353.96497519477106,9.112129973366464e-6,1,28860,209.564475143
naive,uflp_nldep,gunluk-20-40-5,156,sincos,260.1043583949009,260.10437485749543,6.329226316736702e-6,1,28860,221.906156876
naive,uflp_nldep,gunluk-10-20-1,16,sincos,253.27094123636158,253.27095329988015,4.763088072638322e-6,1,14430,130.41726566
naive,uflp_nldep,gunluk-20-40-6,166,sincos,302.60077412196887,302.6007982230136,7.964633565231762e-6,1,28860,205.50571514
naive,uflp_nldep,gunluk-20-40-7,176,sincos,328.7206958328827,328.720734614492,1.1797737477905635e-5,1,28860,221.236531858
naive,uflp_nldep,gunluk-20-40-8,186,sincos,285.88278854832663,285.88280970094127,7.399050911103747e-6,1,28860,241.10750573700003
naive,uflp_nldep,gunluk-20-40-9,196,sincos,279.11630403445423,279.1163393248162,1.2643603034997594e-5,1,28860,211.330924957
naive,uflp_nldep,gunluk-30-60-10,206,sincos,278.2812068692065,278.2812323118565,9.142783282107954e-6,1,43290,308.135109623
naive,uflp_nldep,gunluk-30-60-1,216,sincos,321.4365285085192,321.4365582252793,9.244984547783354e-6,1,43290,244.06348111000003
naive,uflp_nldep,gunluk-30-60-2,226,sincos,302.9053106858912,302.90533378067175,7.6244218801293106e-6,1,43290,236.679716845
naive,uflp_nldep,gunluk-30-60-3,236,sincos,318.0984834150602,318.0985107842358,8.6039936456278e-6,1,43290,242.312450801
naive,uflp_nldep,gunluk-30-60-4,246,sincos,348.427072790382,348.4271023283087,8.477505483888129e-6,1,43290,320.558185013
naive,uflp_nldep,gunluk-30-60-5,256,sincos,331.7048545949907,331.7048681041302,4.072638293006012e-6,1,43290,313.782978429
naive,uflp_nldep,gunluk-10-20-2,26,sincos,197.27709697771343,197.27710946713523,6.3309026778776414e-6,1,14430,154.686206685
naive,uflp_nldep,gunluk-30-60-6,266,sincos,331.9149827193632,331.9150152681747,9.806369111066945e-6,1,43290,313.74778961600003
naive,uflp_nldep,gunluk-30-60-7,276,sincos,383.3553985579304,383.3554268882374,7.3900889326085295e-6,1,43290,318.36885330200005
naive,uflp_nldep,gunluk-30-60-8,286,sincos,346.5349295251919,346.53495225081605,6.557960171441956e-6,1,43290,321.219512348
naive,uflp_nldep,gunluk-30-60-9,296,sincos,306.07749003197466,306.0775072727609,5.632817121626117e-6,1,43290,294.447468615
naive,uflp_nldep,gunluk-40-80-10,306,sincos,429.6310971305261,429.6311227206755,5.956307175669013e-6,1,57720,378.770844555
naive,uflp_nldep,gunluk-40-80-1,316,sincos,381.87375194888125,381.8737808570356,7.570080960277381e-6,1,57720,428.50654498
naive,uflp_nldep,gunluk-40-80-2,326,sincos,386.37219896859204,386.3722226651814,6.133098600372494e-6,1,57720,421.86429700900004
naive,uflp_nldep,gunluk-40-80-3,336,sincos,364.2954128024244,364.29544944077946,1.005731889879316e-5,1,57720,454.75484623700004
naive,uflp_nldep,gunluk-40-80-4,346,sincos,405.39664949442925,405.39667741162907,6.8863908787116415e-6,1,57720,419.72460455600003
naive,uflp_nldep,gunluk-40-80-5,356,sincos,378.9907780523505,378.99079696647385,4.990655052965544e-6,1,57720,374.507477015
naive,uflp_nldep,gunluk-10-20-3,36,sincos,234.52451971146746,234.52455019696103,1.2998849605367152e-5,1,14430,134.38529938300002
naive,uflp_nldep,gunluk-40-80-6,366,sincos,422.89071324832264,422.8907460475766,7.755963988079537e-6,1,57720,366.175405762
naive,uflp_nldep,gunluk-40-80-7,376,sincos,398.4588737153284,398.45891813334623,1.114745229343621e-5,1,57720,432.40711850800005
naive,uflp_nldep,gunluk-40-80-8,386,sincos,381.44923747636466,381.449268003253,8.00286981748373e-6,1,57720,398.34101125300003
naive,uflp_nldep,gunluk-40-80-9,396,sincos,359.76309849051773,359.7631222709494,6.610024816070566e-6,1,57720,494.514922649
naive,uflp_nldep,gunluk-50-100-10,406,sincos,427.67390786920794,427.67395341881627,1.0650545343328158e-5,1,72150,498.250907427
naive,uflp_nldep,gunluk-50-100-1,416,sincos,429.62910633912026,429.62913896738996,7.594519725971995e-6,1,72150,654.6603088300001
naive,uflp_nldep,gunluk-50-100-2,426,sincos,433.22814907054817,433.2281860478023,8.535283556581336e-6,1,72150,483.413742979
naive,uflp_nldep,gunluk-50-100-3,436,sincos,408.2822008932702,408.2822396886154,9.502089830298739e-6,1,72150,493.44982194600004
naive,uflp_nldep,gunluk-50-100-4,446,sincos,390.9134599730659,390.91349527147196,9.029723061432486e-6,1,72150,515.177264887
naive,uflp_nldep,gunluk-50-100-5,456,sincos,376.18649492135114,376.18652219400974,7.249770257576112e-6,1,72150,399.158756095
naive,uflp_nldep,gunluk-10-20-4,46,sincos,250.65240681286824,250.65244946568666,1.701671717671494e-5,1,14430,111.20017466200001
naive,uflp_nldep,gunluk-50-100-6,466,sincos,425.5897858332938,425.5898128848837,6.35625880126077e-6,1,72150,390.113856892
naive,uflp_nldep,gunluk-50-100-7,476,sincos,444.7634931032813,444.7635364388241,9.743501711368913e-6,1,72150,376.69632214300003
naive,uflp_nldep,gunluk-50-100-8,486,sincos,371.9393998268163,371.9394312599969,8.451155740277873e-6,1,72150,521.3287117240001
naive,uflp_nldep,gunluk-50-100-9,496,sincos,444.029849992939,444.02989660728014,1.0498018605226834e-5,1,72150,501.36828997400005
naive,uflp_nldep,gunluk-10-20-5,56,sincos,287.333551168887,287.33357930084367,9.790695785785454e-6,1,14430,98.502147374
naive,uflp_nldep,gunluk-10-20-10,6,sincos,245.43528319304545,245.43529972235723,6.7346921154235905e-6,1,14430,131.793923072
